time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Height(m)	Pressure(kPa)	Version()	Battery level(%)
2025-6-28 7:50:1.6	WT901BLE68(109FC1F26429)	0.014	-0.442	1.273	-3.784	-0.061	-1.770	-2.24	-0.88	-109.51	-73.053	105.707	81.033	-0.57556	0.01682	-0.01260	0.81741	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.6	WT901BLE68(109FC1F26429)	0.095	-0.129	0.839	-4.028	1.953	-0.122	-2.26	-0.87	-109.51	-73.053	105.707	81.033	-0.57556	0.01682	-0.01260	0.81741	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.6	WT901BLE68(109FC1F26429)	-0.043	-0.075	1.296	-3.845	1.953	-0.488	-2.29	-0.87	-109.51	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.6	WT901BLE68(109FC1F26429)	-0.254	0.101	0.742	0.610	-1.343	1.282	-2.29	-0.87	-109.50	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.6	WT901BLE68(109FC1F26429)	-0.129	0.207	0.908	10.559	-2.258	2.625	-2.24	-0.88	-109.49	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.6	WT901BLE68(109FC1F26429)	0.473	-0.066	1.352	-0.854	-1.892	-0.366	-2.24	-0.89	-109.49	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.6	WT901BLE68(109FC1F26429)	0.059	-0.462	1.187	-5.249	3.662	-1.770	-2.27	-0.87	-109.50	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.6	WT901BLE68(109FC1F26429)	0.043	-0.158	0.758	-0.916	0.977	0.305	-2.29	-0.87	-109.50	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.34	WT901BLE68(109FC1F26429)	-0.010	0.021	1.295	-4.089	0.916	-0.732	-2.31	-0.87	-109.50	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.34	WT901BLE68(109FC1F26429)	-0.256	-0.012	0.792	3.662	-3.235	0.549	-2.30	-0.89	-109.50	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.35	WT901BLE68(109FC1F26429)	-0.141	0.230	0.766	10.254	-2.869	3.906	-2.25	-0.90	-109.48	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.35	WT901BLE68(109FC1F26429)	0.389	0.055	1.337	1.587	-2.747	-0.122	-2.24	-0.92	-109.48	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.35	WT901BLE68(109FC1F26429)	0.158	-0.442	1.155	-5.249	0.488	-2.075	-2.27	-0.92	-109.49	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.35	WT901BLE68(109FC1F26429)	-0.049	-0.167	0.907	-3.296	0.000	-0.977	-2.29	-0.92	-109.50	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.35	WT901BLE68(109FC1F26429)	0.003	0.068	1.155	-2.625	4.822	0.793	-2.31	-0.90	-109.49	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.35	WT901BLE68(109FC1F26429)	-0.235	0.036	0.812	1.282	0.061	0.671	-2.30	-0.90	-109.49	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.66	WT901BLE68(109FC1F26429)	-0.006	0.161	0.945	5.798	0.549	1.831	-2.27	-0.90	-109.48	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.66	WT901BLE68(109FC1F26429)	0.240	-0.080	1.115	-0.061	-1.526	-0.305	-2.27	-0.90	-109.48	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.66	WT901BLE68(109FC1F26429)	0.058	-0.313	1.130	-1.404	3.113	-0.122	-2.29	-0.88	-109.48	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.66	WT901BLE68(109FC1F26429)	-0.007	-0.137	0.991	0.366	-2.380	0.244	-2.29	-0.90	-109.48	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.66	WT901BLE68(109FC1F26429)	-0.083	0.072	1.022	1.221	-2.747	-0.244	-2.29	-0.92	-109.48	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.67	WT901BLE68(109FC1F26429)	-0.172	0.033	0.847	5.615	-2.563	0.732	-2.26	-0.93	-109.48	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.67	WT901BLE68(109FC1F26429)	0.049	0.171	1.036	3.784	-0.122	0.122	-2.24	-0.93	-109.48	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.67	WT901BLE68(109FC1F26429)	0.238	-0.190	1.142	0.244	0.854	0.549	-2.24	-0.92	-109.47	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.126	WT901BLE68(109FC1F26429)	0.081	-0.301	1.117	-5.554	4.517	0.061	-2.27	-0.90	-109.47	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.126	WT901BLE68(109FC1F26429)	-0.004	-0.143	1.006	-5.554	3.479	0.366	-2.31	-0.88	-109.47	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.126	WT901BLE68(109FC1F26429)	-0.085	0.030	1.030	-0.366	2.319	0.122	-2.31	-0.87	-109.47	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.126	WT901BLE68(109FC1F26429)	-0.216	0.068	0.712	3.601	-3.601	0.793	-2.30	-0.90	-109.47	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.126	WT901BLE68(109FC1F26429)	0.036	0.138	1.072	8.728	-1.038	0.488	-2.25	-0.90	-109.47	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.126	WT901BLE68(109FC1F26429)	0.232	-0.112	1.057	3.479	-4.028	0.610	-2.24	-0.92	-109.46	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.126	WT901BLE68(109FC1F26429)	0.020	-0.282	1.096	0.427	-3.662	-0.305	-2.24	-0.93	-109.46	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.126	WT901BLE68(109FC1F26429)	0.031	-0.082	1.135	-1.526	0.122	0.061	-2.25	-0.93	-109.46	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.158	WT901BLE68(109FC1F26429)	-0.066	0.009	1.022	-4.883	4.578	-0.122	-2.28	-0.91	-109.46	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.158	WT901BLE68(109FC1F26429)	-0.159	0.098	0.886	0.122	2.380	0.427	-2.28	-0.90	-109.46	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.158	WT901BLE68(109FC1F26429)	0.125	0.081	0.931	3.113	2.197	0.488	-2.26	-0.89	-109.46	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.158	WT901BLE68(109FC1F26429)	0.229	-0.202	1.180	0.244	0.061	0.610	-2.26	-0.88	-109.46	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.158	WT901BLE68(109FC1F26429)	0.046	-0.262	1.045	-1.404	-1.770	-0.122	-2.27	-0.90	-109.46	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.158	WT901BLE68(109FC1F26429)	-0.073	-0.152	1.051	-0.916	0.610	0.427	-2.29	-0.90	-109.46	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.158	WT901BLE68(109FC1F26429)	-0.048	0.023	1.150	0.061	1.770	0.488	-2.29	-0.88	-109.45	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.158	WT901BLE68(109FC1F26429)	-0.173	0.108	0.775	3.967	-1.526	0.000	-2.27	-0.90	-109.45	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.196	WT901BLE68(109FC1F26429)	0.037	0.106	0.875	8.728	-2.441	0.427	-2.22	-0.91	-109.45	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.196	WT901BLE68(109FC1F26429)	0.220	-0.080	1.094	5.066	-4.395	0.977	-2.20	-0.93	-109.45	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.196	WT901BLE68(109FC1F26429)	0.096	-0.271	1.203	-3.784	-2.747	-0.122	-2.22	-0.94	-109.45	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.196	WT901BLE68(109FC1F26429)	-0.023	-0.164	1.039	-4.456	3.235	0.610	-2.25	-0.92	-109.44	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.196	WT901BLE68(109FC1F26429)	-0.016	0.018	0.987	-5.310	7.385	0.549	-2.28	-0.89	-109.44	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.196	WT901BLE68(109FC1F26429)	-0.175	0.100	0.918	-1.404	5.127	-0.366	-2.29	-0.86	-109.45	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.196	WT901BLE68(109FC1F26429)	0.083	0.033	0.811	4.272	-1.770	0.916	-2.27	-0.87	-109.44	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.196	WT901BLE68(109FC1F26429)	0.147	-0.120	1.126	4.517	0.305	0.122	-2.25	-0.87	-109.44	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.247	WT901BLE68(109FC1F26429)	0.033	-0.251	1.202	1.770	-3.540	0.244	-2.24	-0.89	-109.43	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.247	WT901BLE68(109FC1F26429)	-0.004	-0.099	1.031	-0.977	-2.319	0.183	-2.25	-0.90	-109.43	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.247	WT901BLE68(109FC1F26429)	-0.070	0.020	1.043	2.380	0.793	0.366	-2.24	-0.90	-109.43	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.247	WT901BLE68(109FC1F26429)	-0.136	0.142	0.828	3.174	-2.075	-0.366	-2.23	-0.91	-109.43	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.247	WT901BLE68(109FC1F26429)	0.059	0.134	0.822	8.728	-4.578	0.610	-2.19	-0.93	-109.43	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.247	WT901BLE68(109FC1F26429)	0.264	-0.181	1.242	2.502	0.122	0.671	-2.18	-0.92	-109.43	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.247	WT901BLE68(109FC1F26429)	0.095	-0.335	1.286	-7.202	0.732	0.427	-2.21	-0.92	-109.42	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.247	WT901BLE68(109FC1F26429)	-0.021	-0.171	1.079	-11.108	9.705	0.610	-2.27	-0.87	-109.42	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.275	WT901BLE68(109FC1F26429)	-0.075	0.038	1.003	-5.737	10.254	0.732	-2.31	-0.82	-109.42	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.276	WT901BLE68(109FC1F26429)	-0.141	0.124	0.721	1.587	-0.305	0.610	-2.30	-0.83	-109.42	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.276	WT901BLE68(109FC1F26429)	-0.066	0.205	0.824	13.367	-6.775	0.610	-2.24	-0.86	-109.42	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.276	WT901BLE68(109FC1F26429)	0.263	-0.152	1.140	9.033	-5.981	-0.061	-2.19	-0.89	-109.41	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.276	WT901BLE68(109FC1F26429)	0.062	-0.347	1.331	0.610	-4.150	0.244	-2.19	-0.91	-109.41	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.276	WT901BLE68(109FC1F26429)	0.009	-0.129	0.958	-4.456	1.099	0.000	-2.21	-0.91	-109.41	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.276	WT901BLE68(109FC1F26429)	-0.132	0.027	1.096	-3.479	6.653	-0.061	-2.24	-0.87	-109.41	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.276	WT901BLE68(109FC1F26429)	-0.067	0.139	0.792	0.671	0.244	0.610	-2.24	-0.87	-109.41	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.310	WT901BLE68(109FC1F26429)	0.039	0.110	0.946	6.653	-2.502	-0.305	-2.20	-0.88	-109.41	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.310	WT901BLE68(109FC1F26429)	0.288	-0.170	1.160	0.427	-0.671	0.122	-2.20	-0.88	-109.41	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.310	WT901BLE68(109FC1F26429)	0.063	-0.384	1.172	-1.099	-0.854	0.488	-2.21	-0.89	-109.41	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.310	WT901BLE68(109FC1F26429)	-0.062	-0.107	1.058	-4.944	2.625	0.000	-2.24	-0.88	-109.41	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.310	WT901BLE68(109FC1F26429)	-0.078	0.027	1.060	-1.404	5.981	0.488	-2.25	-0.85	-109.41	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.310	WT901BLE68(109FC1F26429)	-0.197	0.164	0.710	3.052	-2.014	0.305	-2.24	-0.86	-109.41	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.310	WT901BLE68(109FC1F26429)	0.093	0.131	0.960	8.118	-3.479	0.061	-2.20	-0.88	-109.41	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.310	WT901BLE68(109FC1F26429)	0.146	-0.095	0.931	7.507	-5.676	0.366	-2.16	-0.91	-109.40	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.366	WT901BLE68(109FC1F26429)	0.223	-0.382	1.363	-1.831	-1.038	0.244	-2.18	-0.91	-109.40	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.366	WT901BLE68(109FC1F26429)	-0.094	-0.178	1.032	-6.836	1.465	-0.916	-2.21	-0.91	-109.41	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.366	WT901BLE68(109FC1F26429)	-0.089	0.068	0.850	-5.127	8.057	1.221	-2.24	-0.87	-109.40	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.366	WT901BLE68(109FC1F26429)	-0.106	0.142	0.949	-0.427	1.953	-0.793	-2.25	-0.86	-109.41	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.366	WT901BLE68(109FC1F26429)	0.085	0.114	0.919	4.639	-0.977	-0.183	-2.22	-0.86	-109.41	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.366	WT901BLE68(109FC1F26429)	0.065	-0.173	1.077	8.423	-1.099	0.427	-2.18	-0.87	-109.41	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.366	WT901BLE68(109FC1F26429)	0.227	-0.232	1.217	-3.845	-0.732	0.488	-2.20	-0.87	-109.40	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.367	WT901BLE68(109FC1F26429)	-0.139	-0.181	0.997	-2.563	-2.441	-0.549	-2.22	-0.88	-109.41	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.396	WT901BLE68(109FC1F26429)	-0.085	0.107	0.783	0.366	1.404	0.549	-2.22	-0.88	-109.40	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.396	WT901BLE68(109FC1F26429)	-0.116	0.169	0.940	3.662	-3.357	-0.183	-2.20	-0.90	-109.40	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.396	WT901BLE68(109FC1F26429)	0.189	0.101	0.904	5.493	-2.136	-0.488	-2.18	-0.90	-109.41	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.396	WT901BLE68(109FC1F26429)	-0.018	-0.186	1.101	3.784	-1.770	0.427	-2.16	-0.91	-109.40	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.396	WT901BLE68(109FC1F26429)	0.314	-0.328	1.229	-4.211	3.540	1.770	-2.19	-0.90	-109.40	-73.053	105.707	81.033	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.396	WT901BLE68(109FC1F26429)	-0.070	-0.234	1.175	-13.245	6.042	-1.099	-2.25	-0.87	-109.40	-73.427	105.540	80.880	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.396	WT901BLE68(109FC1F26429)	-0.188	0.118	0.839	0.305	8.301	2.258	-2.26	-0.82	-109.39	-73.427	105.540	80.880	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.396	WT901BLE68(109FC1F26429)	-0.184	0.103	0.816	1.404	-0.122	0.305	-2.25	-0.82	-109.39	-73.427	105.540	80.880	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.427	WT901BLE68(109FC1F26429)	0.180	0.181	1.070	8.606	-3.662	0.977	-2.21	-0.84	-109.39	-73.427	105.540	80.880	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.428	WT901BLE68(109FC1F26429)	-0.040	-0.165	0.906	8.972	-2.869	-0.916	-2.16	-0.86	-109.39	-73.427	105.540	80.880	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.428	WT901BLE68(109FC1F26429)	0.212	-0.352	1.379	3.113	-5.310	1.709	-2.15	-0.88	-109.38	-73.427	105.540	80.880	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.428	WT901BLE68(109FC1F26429)	-0.010	-0.208	1.051	-6.226	0.671	-1.099	-2.19	-0.88	-109.39	-73.427	105.540	80.880	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.428	WT901BLE68(109FC1F26429)	-0.145	0.066	1.039	-3.906	7.446	0.854	-2.21	-0.84	-109.38	-73.427	105.540	80.880	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.428	WT901BLE68(109FC1F26429)	-0.175	0.137	0.755	1.953	1.587	1.892	-2.20	-0.83	-109.37	-73.427	105.540	80.880	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.428	WT901BLE68(109FC1F26429)	0.140	0.213	1.019	6.165	-1.587	0.366	-2.17	-0.84	-109.37	-73.427	105.540	80.880	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.428	WT901BLE68(109FC1F26429)	0.140	-0.188	1.144	2.502	4.211	-2.075	-2.16	-0.82	-109.38	-73.427	105.540	80.880	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.497	WT901BLE68(109FC1F26429)	0.149	-0.386	1.132	-0.122	-6.653	1.404	-2.16	-0.85	-109.37	-73.427	105.540	80.880	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.497	WT901BLE68(109FC1F26429)	-0.096	-0.143	1.034	-4.883	2.197	-0.732	-2.19	-0.84	-109.38	-73.427	105.540	80.880	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.497	WT901BLE68(109FC1F26429)	-0.100	0.081	1.061	-0.244	7.629	1.648	-2.20	-0.80	-109.37	-73.427	105.540	80.880	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.497	WT901BLE68(109FC1F26429)	-0.260	0.174	0.581	1.343	-1.770	1.282	-2.19	-0.81	-109.36	-73.427	105.540	80.880	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.497	WT901BLE68(109FC1F26429)	0.010	0.169	1.084	10.437	-3.845	1.282	-2.14	-0.82	-109.36	-73.427	105.540	80.880	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.497	WT901BLE68(109FC1F26429)	0.236	-0.092	1.004	1.465	2.686	-1.343	-2.14	-0.81	-109.36	-73.427	105.540	80.880	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.497	WT901BLE68(109FC1F26429)	0.123	-0.400	1.148	0.305	-10.376	1.526	-2.14	-0.86	-109.35	-73.427	105.540	80.880	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.497	WT901BLE68(109FC1F26429)	-0.024	-0.123	0.953	-4.211	1.892	-0.488	-2.16	-0.85	-109.36	-73.427	105.540	80.880	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.515	WT901BLE68(109FC1F26429)	-0.087	0.053	1.196	-1.465	8.362	1.404	-2.17	-0.81	-109.35	-73.427	105.540	80.880	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.515	WT901BLE68(109FC1F26429)	-0.193	0.095	0.708	-2.747	1.709	0.122	-2.19	-0.80	-109.35	-73.427	105.540	80.880	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.515	WT901BLE68(109FC1F26429)	0.114	0.141	0.981	7.263	-0.854	1.160	-2.15	-0.80	-109.35	-73.427	105.540	80.880	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.515	WT901BLE68(109FC1F26429)	0.179	-0.187	1.100	-2.441	2.991	-2.869	-2.16	-0.79	-109.36	-73.427	105.540	80.880	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.515	WT901BLE68(109FC1F26429)	0.061	-0.375	1.189	2.075	-4.578	1.526	-2.16	-0.81	-109.35	-73.427	105.540	80.880	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
2025-6-28 7:50:1.515	WT901BLE68(109FC1F26429)	-0.049	-0.026	0.849	0.732	-3.052	0.000	-2.16	-0.82	-109.35	-73.427	105.540	80.880	-0.57678	0.01770	-0.01193	0.81656	22.2	0.00	0.000	13113	100
